72 63 42 89 100 34 47 44 68 96 84 15 18 2 100 67 92 64 48 34 45 32 15 5 19 56 42 26 62 16 45 81 28 11 63 69 97 65 55 3 50 82 82 97 55 26 38 78 18 6 41 53 50 39 12 17 64 27 57 13 38 98 88 7 76 13 76 52 47 64 35 11 63 12 36 43 52 71 70 90 13 54 14 27 13 13 21 68 77 8 65 19 91 54 44 9 88 57 54 87 81 39 2 8 61 25 70 31 33 6 48 22 97 99 30 32 63 26 24 54 96 71 31 42 5 13 43 39 62 84 90 63 11 78 14 21 51 37 23 93 85 11 22 33 19 58 61 38 12 93 93 0 89 22 73 19 84 23 88 91 49 29 28 76 73 77 58 100 22 90 36 63 3 88 44 87 35 85 84 8 8 55 82 83 8 82 66 29 97 49 65 70 74 90 88 20 8 15 10 98 59 89 46 98 39 99 35 25 12 36 19 70 76 10 27 61 47 22 82 72 21 20 60 79 51 91 95 16 84 11 11 49 30 18 62 94 1 79 62 71 33 79 1 31 71 12 85 56 86 71 78 81 65 82 54 47 100 99 6 6 64 14 65 10 98 97 92 8 99 22 34 77 52 29 55 38 76 63 37 72 24 93 96 76 44 97 93 49 53 1 10 27 60 47 92 72 13 55 69 57 86 14 49 50 66 60 88 75 70 37 21 21 18 43 8 68 36 15 51 58 70 31 20 46 19 71 82 50 1 80 36 15 31 11 76 30 91 81 98 52 100 96 47 8 87 48 71 49 48 99 54 9 10 58 40 1 55 64 7 78 8 88 53 45 40 61 79 23 46 35 18 49 3 5 71 25 47 61 41 21 16 72 68 60 57 85 67 52 44 76 11 7 60 18 81 68 4 36 40 43 5 66 69 28 51 34 76 7 51 65 2 92 33 2 79 14 41 88 89 49 31 12 23 68 98 48 42 75 98 45 6 38 97 6 46 6 71 54 66 73 5 25 30 78 76 13 19 67 16 13 21 21 54 85 49 25 31 21 43 80 46 21 26 76 59 18 18 6 81 94 71 62 38 10 17 46 86 4 38 100 19 97 21 60 45 56 91 100 66 5 54 17 79 35 47 12 10 89 66 14
43 81 30 43 75 21 32 89 21 46 47 21 21 54 62 76 27 60 99 78 39 28 79 2 17 27 57 1 63 70 7 17 100 44 18 28 26 92 90 75 53 39 31 60 56 59 30 91 8 99 66 99 63 47 21 39 71 2 4 2 56 36 13 15 97 52 74 32 58 11 36 17 23 32 95 23 85 91 98 27 44 24 28 1 91 11 57 44 36 8 85 6 3 19 41 39 73 83 92 34 49 3 62 34 77 26 94 70 65 58 4 23 15 29 34 97 69 92 44 57 92 7 37 80 34 88 34 11 44 2 56 22 47 30 45 51 11 25 45 7 19 57 10 25 71 88 68 92 10 72 22 89 0 14 2 26 62 40 73 33 62 98 58 40 51 41 31 64 68 92 26 18 24 21 95 46 75 58 51 23 42 82 7 48 5 32 38 12 47 100 94 16 77 60 2 8 86 96 99 15 69 10 80 94 52 74 18 64 71 91 77 90 99 65 68 39 26 59 77 42 64 97 26 31 38 40 44 33 58 63 7 1 49 64 57 54 75 51 38 20 40 16 35 82 28 96 84 40 10 4 50 90 68 77 92 26 27 11 67 64 50 54 37 74 88 92 98 28 70 68 11 38 68 92 87 85 56 72 16 12 5 58 88 78 16 48 21 49 66 17 49 68 59 42 97 40 9 35 9 88 69 99 8 49 26 94 52 52 39 73 94 83 52 3 81 86 6 78 71 9 62 21 33 68 49 8 58 75 4 79 95 41 99 79 75 54 14 65 48 66 43 73 79 14 38 97 30 71 53 27 49 100 81 33 62 77 8 75 41 60 24 73 64 39 68 53 66 19 61 100 51 15 2 46 46 99 94 86 9 8 4 4 62 21 47 46 49 26 48 60 81 67 78 72 25 21 16 21 3 73 93 6 53 31 50 80 64 11 80 11 95 93 6 44 60 84 8 38 14 93 50 16 38 83 67 67 98 47 98 51 32 20 77 52 67 96 40 30 3 67 87 43 13 3 66 27 11 84 90 90 93 14 74 17 47 47 11 44 30 61 63 76 90 86 30 20 96 26 8 71 10 14 88 75 39 93 37 60 49 38 80 47 18 47 31 98 71 100 31 43 12 51 59 82 14 65 36 53 62 87
47 59 97 34 84 20 71 20 75 52 3 28 65 96 43 90 61 16 39 70 35 2 67 67 20 90 15 97 1 19 90 31 69 46 12 43 86 65 74 6 88 33 58 52 27 100 100 2 92 29 14 67 60 28 28 65 57 28 70 1 26 13 77 82 98 77 18 50 21 96 18 95 87 86 86 17 84 94 40 11 95 17 4 36 2 75 48 96 80 52 13 25 4 33 37 13 69 42 23 66 37 23 60 80 6 91 95 55 32 21 46 63 83 35 94 47 16 60 36 96 69 26 97 78 33 38 90 95 36 28 3 42 20 24 32 84 90 83 52 52 26 40 1 97 34 100 5 49 89 37 2 22 14 0 23 35 46 14 90 54 26 64 36 94 24 57 53 55 94 44 56 12 42 19 30 53 48 82 99 7 6 92 29 25 61 17 9 46 21 67 24 78 74 84 10 23 37 16 50 38 87 19 98 88 17 17 6 94 20 89 42 29 45 69 38 58 55 83 81 63 25 47 64 30 89 7 87 82 69 61 3 63 34 95 80 72 20 66 60 8 42 21 59 67 17 84 95 68 37 76 22 92 44 72 53 95 51 64 60 36 46 34 24 86 26 77 3 11 68 5 85 85 69 25 72 76 97 73 60 87 47 80 35 21 38 50 15 80 65 55 44 20 67 100 61 23 27 48 61 88 17 57 15 95 94 71 28 46 88 2 3 87 58 97 40 33 86 97 87 51 12 81 30 28 34 55 99 100 50 38 61 100 81 14 59 67 95 13 49 72 14 12 74 65 76 14 35 98 2 64 100 57 94 45 96 53 4 62 2 22 66 12 31 47 59 41 67 93 27 26 38 88 44 93 91 61 33 39 58 21 71 22 31 21 64 3 38 37 60 51 42 90 56 19 58 55 66 50 5 36 56 87 19 65 10 67 58 84 33 56 38 18 26 75 89 35 16 97 27 23 22 72 30 60 97 79 75 85 84 35 48 36 73 89 100 19 65 16 39 72 19 8 70 30 65 50 34 68 31 55 55 80 3 6 51 22 55 38 82 77 20 47 100 48 53 55 87 24 38 73 29 66 3 22 36 6 78 28 98 88 10 80 55 81 35 59 75 83 96 7 39 91 50 22 43 21 85 4 43 71
81 64 5 28 19 61 23 57 9 39 82 4 3 23 40 40 26 35 80 18 9 52 10 42 55 42 64 49 66 14 21 73 3 82 97 51 40 41 17 49 34 46 86 16 35 95 70 97 20 73 56 87 69 41 79 74 80 42 79 86 74 97 10 27 54 38 43 55 43 81 40 38 33 74 63 13 23 6 19 14 97 82 40 45 69 8 2 50 32 70 9 63 54 82 87 80 83 66 30 80 50 41 43 100 31 65 23 79 54 58 17 24 42 53 49 26 59 22 40 57 1 57 91 54 98 70 98 44 70 42 84 49 26 93 13 27 61 46 96 80 100 21 9 84 17 4 4 3 17 25 13 73 2 23 0 48 93 19 44 54 40 52 33 24 82 24 95 53 53 54 81 75 99 22 79 55 93 79 32 67 68 28 35 68 25 95 85 45 70 4 78 50 78 60 11 47 44 36 66 33 97 90 100 87 100 80 1 9 94 54 79 46 81 20 40 88 73 18 7 48 3 12 15 89 88 64 49 59 52 60 77 15 16 92 23 60 99 88 65 5 71 34 55 55 76 39 63 100 51 65 14 5 67 49 67 68 2 60 73 75 23 69 24 22 24 54 7 45 97 13 21 8 89 47 63 63 68 2 38 39 51 23 67 22 73 45 34 30 84 39 54 37 3 35 7 74 13 30 40 14 22 42 46 27 86 72 28 11 34 12 46 15 1 61 49 59 29 19 82 64 5 91 58 42 27 84 38 98 59 59 56 34 38 27 48 48 47 66 29 84 94 87 65 34 32 49 3 10 10 14 34 58 21 87 56 72 62 15 22 8 36 42 51 34 99 98 24 53 51 70 80 6 89 82 40 9 46 30 31 8 43 9 34 3 56 97 65 66 27 54 58 99 81 43 59 100 40 22 12 54 17 1 43 84 35 66 35 16 61 47 61 21 70 37 98 8 36 56 93 65 61 55 45 4 77 71 7 92 42 28 23 79 18 28 32 90 11 56 34 66 86 59 71 70 46 96 26 89 18 26 62 19 61 15 77 54 97 17 83 39 79 69 74 42 54 87 80 79 29 79 37 57 26 42 80 44 23 68 10 18 32 52 92 56 56 43 81 31 38 100 55 24 76 58 12 39 32 38 40 61
31 76 59 84 86 34 41 64 8 40 29 19 38 9 26 26 71 67 1 55 16 47 51 70 12 49 18 76 24 27 12 19 7 10 15 52 41 82 35 90 13 95 25 79 64 35 63 78 3 53 31 66 81 23 79 70 82 16 12 47 53 22 60 76 36 5 48 46 58 18 47 42 31 84 58 13 15 83 23 91 26 71 50 36 82 10 4 80 15 26 93 52 10 93 37 10 98 11 35 92 36 66 78 28 59 17 49 3 32 82 9 85 84 21 76 4 44 40 56 5 23 86 16 85 85 80 44 58 81 74 81 80 92 66 6 25 28 17 67 66 70 87 7 12 61 2 38 2 12 36 64 19 26 35 48 0 74 31 47 13 63 34 4 83 92 56 88 17 70 28 5 85 63 79 22 52 53 73 52 32 98 58 58 3 4 54 8 53 27 48 99 83 9 19 2 43 70 70 28 93 7 14 22 50 47 7 74 93 26 92 3 24 86 37 98 27 34 92 65 7 57 85 7 86 73 76 89 31 39 81 99 60 95 1 50 91 63 27 81 3 80 36 46 63 59 12 13 43 78 6 92 48 100 60 75 41 94 25 40 75 67 11 91 100 7 64 100 21 22 81 83 24 43 36 3 12 91 11 78 51 96 50 42 99 78 6 21 47 62 54 27 25 23 90 83 94 22 60 65 38 85 19 35 59 34 44 7 66 25 95 73 11 74 100 85 61 44 99 68 93 26 59 86 37 95 43 12 89 60 32 24 95 96 1 65 8 51 39 22 36 44 52 29 41 78 49 21 30 21 46 52 12 63 47 45 17 65 32 39 65 25 50 95 22 66 65 73 99 31 19 39 92 31 16 53 86 47 53 43 54 37 26 53 1 95 73 94 86 94 4 79 85 68 69 61 92 32 3 72 87 97 1 21 81 56 81 53 23 52 71 53 44 85 74 18 3 5 49 20 59 81 52 61 6 87 32 32 65 80 89 28 14 66 32 96 80 24 24 12 98 25 12 4 23 9 62 96 14 25 61 75 75 5 83 36 21 26 69 25 84 67 19 89 33 26 95 35 99 87 75 46 83 42 14 89 18 8 100 14 37 27 89 17 39 92 32 35 67 59 27 50 25 13 96 80 34 86 65 85 88
52 84 98 19 88 46 31 20 41 89 25 25 49 65 10 15 80 72 2 76 7 3 96 94 74 62 66 52 33 27 33 6 44 7 43 50 94 61 69 10 30 29 45 21 2 80 47 98 78 96 32 6 90 23 46 20 73 2 81 87 58 3 39 90 56 45 76 5 92 6 74 96 77 17 78 52 65 77 46 67 45 48 84 69 36 80 31 3 65 31 72 29 93 61 8 98 23 95 79 68 7 17 74 1 64 14 72 87 4 94 3 31 20 50 36 99 63 35 47 24 95 13 8 100 59 3 70 74 27 8 83 69 82 47 30 33 49 6 86 36 12 49 22 73 45 81 26 39 26 66 74 84 62 46 93 74 0 23 72 62 47 66 84 29 38 45 72 44 23 30 64 59 35 10 9 71 16 36 19 6 88 91 38 58 88 31 19 67 55 74 78 18 80 50 24 5 54 50 70 83 89 36 9 13 24 86 91 83 20 98 30 88 95 12 86 90 37 64 75 79 75 45 85 29 64 90 5 48 71 98 42 92 55 57 67 33 35 5 49 11 19 74 65 40 66 19 99 94 70 83 30 81 5 41 24 74 70 36 86 56 37 89 77 78 40 90 88 23 26 89 87 53 62 94 61 44 26 63 6 73 25 46 40 84 81 31 57 20 96 18 80 11 58 83 11 12 38 14 65 55 48 88 9 75 31 84 99 24 36 24 33 27 39 90 11 75 30 4 92 98 89 35 49 94 56 37 100 56 47 37 45 79 61 61 48 57 57 90 41 4 95 96 92 25 99 17 7 15 81 17 38 21 59 51 16 93 96 68 70 10 47 83 84 92 85 64 28 39 25 12 75 68 61 49 91 41 91 3 79 55 25 78 58 16 12 78 67 56 29 84 93 56 87 78 53 70 15 8 79 61 30 13 20 68 29 8 58 75 22 63 11 29 80 16 99 48 5 63 7 31 40 85 38 28 61 2 64 92 78 90 50 73 57 99 24 31 28 32 3 54 56 10 62 35 87 20 14 26 88 43 68 65 91 57 55 81 60 41 86 99 65 20 34 56 87 34 92 62 61 93 59 100 51 52 67 10 9 38 11 17 31 69 58 90 46 71 71 49 20 23 7 14 78 88 55 51 39 5 11 39
24 31 4 24 45 29 70 60 4 20 97 91 71 8 98 8 42 3 35 73 92 42 29 15 78 32 28 91 17 45 51 53 53 45 91 21 47 87 38 84 5 88 94 65 87 61 4 5 70 75 23 20 37 60 34 79 27 97 37 71 48 39 55 93 83 61 83 84 47 73 30 19 19 20 51 39 20 69 42 9 66 27 57 27 9 71 33 80 45 80 83 41 33 7 18 40 59 78 80 36 43 16 12 38 72 30 4 35 87 71 82 99 57 49 5 29 56 12 1 76 16 66 57 28 46 100 63 77 51 19 5 19 71 44 35 63 19 100 21 92 40 20 93 2 57 69 45 83 10 100 18 23 40 14 19 31 23 0 80 26 100 50 39 62 96 10 75 95 33 61 12 90 21 49 85 20 95 6 40 27 56 71 1 75 82 54 71 87 34 72 86 67 93 68 8 70 5 80 94 43 21 38 39 85 13 30 2 96 59 69 71 64 69 46 21 73 28 43 90 59 35 36 25 64 53 87 88 70 22 86 78 27 7 29 4 28 83 83 36 30 93 66 62 59 26 28 34 71 40 43 98 77 78 100 68 20 34 43 71 69 35 25 73 19 24 93 57 27 95 55 64 73 62 58 38 22 33 17 69 2 68 56 30 11 94 78 52 51 71 27 99 47 56 41 78 65 58 79 85 79 66 77 34 9 83 96 93 13 100 95 37 61 67 86 24 9 84 62 64 4 84 33 55 8 66 44 23 44 48 35 17 66 4 41 76 36 43 24 24 71 10 10 39 32 99 6 10 32 59 23 54 36 99 70 1 33 2 45 72 40 57 69 79 57 11 15 74 47 67 20 95 98 16 18 98 26 56 17 9 84 56 97 6 26 90 36 22 47 56 100 27 67 40 96 59 37 73 52 65 44 78 85 37 80 85 82 72 39 24 92 85 71 71 9 72 54 96 64 78 28 97 93 8 54 92 68 66 46 36 89 6 69 2 32 53 93 52 90 55 82 73 53 3 58 13 61 65 73 51 88 61 15 96 71 93 63 11 17 97 68 12 54 77 4 56 51 67 99 26 7 27 67 51 61 20 68 44 43 75 51 40 59 93 68 92 87 91 24 72 81 47 65 52 60 52 94 56 46 1 32
76 86 43 79 70 82 24 57 75 26 59 61 71 54 61 14 37 99 86 56 51 95 16 30 60 76 64 3 84 47 82 81 40 74 6 87 15 37 56 90 92 92 91 88 93 93 74 27 18 24 19 46 70 12 57 79 14 4 91 12 14 3 35 93 12 33 68 76 10 27 72 20 56 27 36 64 95 49 24 20 34 51 71 88 46 6 84 34 100 22 62 49 50 15 64 85 30 77 66 41 91 12 59 2 97 100 37 14 39 59 29 45 3 57 46 98 88 88 82 68 42 5 61 1 60 12 41 2 64 41 78 35 8 16 33 28 58 54 48 77 98 30 66 97 98 30 77 6 76 88 13 88 73 90 44 47 72 80 0 8 84 34 94 56 11 4 96 61 83 62 31 54 80 11 14 28 25 66 31 34 27 81 50 52 52 88 84 64 18 50 46 7 93 43 77 82 54 4 41 31 22 53 88 80 52 47 69 67 45 98 22 24 12 29 4 44 43 75 11 71 78 10 27 67 40 99 6 24 77 18 45 80 13 31 52 21 58 13 32 30 42 48 68 4 81 98 16 20 45 20 97 40 12 73 90 44 47 93 7 35 94 56 31 75 53 65 56 38 35 31 62 76 96 38 91 74 21 14 37 78 53 53 70 17 8 83 73 58 53 15 98 76 89 76 76 3 1 94 83 47 43 91 57 73 59 72 24 8 34 66 42 60 16 13 35 27 80 1 68 99 62 20 83 50 86 7 89 45 35 78 94 27 50 68 87 16 83 51 72 89 95 58 33 89 10 47 57 40 38 4 16 2 78 95 72 19 41 8 75 4 10 17 98 31 84 79 58 87 59 38 62 40 92 81 22 85 97 19 94 64 8 83 55 37 42 53 3 47 6 44 92 40 9 78 11 12 93 62 32 75 70 21 7 2 19 73 84 55 65 20 80 13 22 37 42 67 18 79 55 49 42 59 11 67 15 52 56 12 4 78 8 80 73 95 8 87 85 2 48 27 35 43 14 18 62 20 63 45 88 38 45 25 16 31 53 89 19 41 68 6 45 65 65 86 64 15 70 22 43 6 28 82 13 53 67 71 54 55 12 4 46 14 15 25 52 69 85 65 67 25 29 10 78 88 54 53 34 41 11 36
26 26 48 11 81 24 28 22 15 9 95 93 48 38 34 16 62 3 27 26 94 55 34 84 47 52 45 41 47 60 75 90 8 50 55 91 83 68 24 32 16 5 19 79 60 78 75 84 70 31 51 24 14 84 91 45 69 94 72 71 16 70 97 89 48 34 55 84 67 47 64 93 21 85 54 52 7 89 21 22 8 89 60 75 47 84 38 77 17 32 64 80 27 11 4 8 49 34 7 1 37 4 85 71 94 37 46 12 64 70 52 18 34 76 54 44 69 80 60 20 87 48 60 18 76 36 28 89 18 53 5 76 87 36 53 88 71 99 22 20 94 53 6 86 35 9 47 16 11 46 39 91 33 54 54 13 62 26 8 0 31 33 74 10 21 53 94 85 43 94 58 49 100 24 50 81 86 32 15 80 36 45 31 65 63 63 50 75 46 75 19 12 5 27 37 27 98 36 87 34 46 98 34 81 94 36 17 26 43 98 98 48 81 63 98 40 22 82 95 25 7 28 13 39 63 50 35 93 99 52 20 100 56 42 62 35 55 97 52 41 4 93 42 60 69 56 68 83 74 78 18 19 21 61 99 91 39 59 24 37 42 16 32 17 93 73 59 32 42 29 93 75 82 86 95 56 88 43 2 52 80 17 49 58 84 1 75 3 2 66 56 87 81 53 11 75 3 30 85 65 2 56 92 86 66 68 84 44 73 22 22 31 96 54 51 89 70 48 15 79 53 42 29 87 21 48 42 74 79 97 83 39 49 99 29 1 70 5 24 71 30 58 20 16 10 22 97 45 22 31 15 77 28 21 6 5 60 25 82 69 45 92 72 54 27 98 93 79 93 55 60 80 9 27 53 62 99 57 9 47 70 12 8 64 58 32 35 30 77 91 35 20 71 18 96 1 86 99 50 100 92 77 12 73 63 70 54 12 59 12 83 66 18 9 64 74 27 97 36 74 74 46 53 93 44 90 45 97 51 37 26 5 38 84 13 53 82 15 66 99 79 81 86 76 69 45 94 18 7 92 58 94 10 12 86 93 51 45 59 68 75 47 97 55 53 20 9 7 92 100 98 32 28 33 23 68 40 55 100 52 95 28 100 13 24 76 83 98 32 86 13 48 20 2 97 83 2 66 55 18
71 6 52 21 60 64 88 77 20 39 38 86 13 45 84 35 20 57 5 7 55 4 3 13 54 41 36 95 49 90 15 40 50 25 66 36 77 73 38 37 100 44 23 39 17 41 56 83 43 35 92 99 7 79 40 86 60 68 22 94 46 24 1 35 12 38 31 18 49 53 52 24 98 23 10 26 74 79 29 88 63 33 14 23 30 16 36 98 81 65 41 83 53 98 26 82 97 66 72 19 46 68 72 70 44 21 59 66 40 18 58 17 43 81 77 89 29 56 17 14 71 25 15 17 43 41 37 54 76 10 38 73 31 90 24 47 28 58 37 86 2 34 71 81 55 88 65 99 16 86 75 49 62 26 40 63 47 100 84 31 0 46 63 30 91 60 33 23 77 27 18 50 1 28 18 56 42 27 46 29 67 61 57 93 36 57 10 64 99 46 26 55 68 73 24 9 60 86 86 29 85 69 67 20 96 45 44 70 10 91 33 93 94 17 37 96 18 89 81 10 72 49 46 63 69 87 3 7 30 68 52 65 11 5 1 62 62 1 41 25 98 28 23 53 6 8 77 95 65 91 52 82 35 23 65 34 31 84 5 35 72 23 40 65 42 80 25 26 23 3 37 59 39 87 95 56 57 3 22 19 87 73 66 39 2 22 37 17 59 39 3 49 20 68 58 64 4 40 10 36 40 45 44 61 74 38 44 82 38 5 24 77 73 55 52 43 65 58 7 59 13 44 5 53 46 18 80 55 15 60 28 74 60 22 97 1 40 59 26 72 9 51 95 53 26 3 20 17 89 64 69 72 15 96 25 56 20 79 77 72 83 31 91 97 73 46 26 68 17 70 27 14 30 4 37 4 88 28 64 51 72 67 19 30 15 5 22 62 89 19 80 12 57 48 44 59 17 10 50 88 2 11 88 26 81 33 88 38 47 83 13 52 27 13 27 40 17 54 84 7 15 11 70 100 2 67 4 6 82 81 66 63 36 5 8 11 63 19 96 25 8 81 67 81 17 50 42 10 67 4 24 85 31 52 93 80 83 25 32 99 75 100 45 92 96 85 18 84 73 1 56 81 95 91 47 69 67 12 66 43 82 39 64 7 62 27 19 98 77 92 3 66 77 34 35 62 28 15 14 19
98 71 35 23 33 49 99 61 24 92 44 15 22 43 65 79 5 94 68 64 66 86 84 40 21 72 23 21 50 73 62 87 37 52 55 52 88 90 96 49 64 76 28 48 57 84 30 19 15 70 82 14 68 67 98 70 41 75 91 29 6 45 33 9 7 3 48 62 72 48 66 28 31 66 5 12 36 89 6 17 87 70 11 17 37 7 57 45 15 60 52 8 7 96 21 64 30 49 27 100 38 49 32 60 1 7 46 12 46 73 43 41 62 3 91 39 57 10 32 34 20 13 38 46 97 91 87 64 32 69 87 19 82 13 77 52 60 70 43 60 94 19 24 73 86 55 2 61 61 81 54 29 98 64 52 34 66 50 34 33 46 0 92 71 67 18 91 53 1 88 80 31 84 54 100 95 63 19 39 49 80 17 2 72 66 57 35 82 72 35 87 100 37 33 83 71 8 59 19 96 11 86 7 12 5 59 55 7 81 29 76 54 97 8 26 62 4 27 91 77 67 11 73 7 74 5 46 50 17 31 46 88 83 19 4 93 79 93 39 68 62 1 59 11 19 28 22 32 3 85 3 42 93 25 83 31 2 19 39 68 16 55 11 46 33 79 87 82 57 46 19 65 7 12 66 37 99 83 18 85 31 54 39 85 15 30 3 81 56 67 58 14 10 72 96 42 9 48 38 92 72 88 81 90 8 42 80 74 9 37 14 45 69 3 26 3 57 19 10 56 91 51 4 94 85 43 36 45 2 15 23 83 45 89 63 100 38 56 70 22 48 71 3 67 42 79 79 33 98 53 60 40 34 99 82 66 44 6 48 80 76 43 86 61 64 53 2 71 30 71 48 39 77 47 63 76 30 25 83 23 46 21 67 57 29 53 93 14 82 75 40 13 37 79 62 64 80 23 5 34 38 57 90 59 73 38 22 100 31 71 26 74 34 34 64 83 91 8 63 69 42 90 41 86 50 68 31 38 34 100 100 77 61 78 25 86 55 29 6 25 58 4 9 9 21 2 95 26 28 63 3 94 98 53 28 98 75 77 15 78 97 54 84 60 51 93 10 59 85 44 63 11 96 52 52 91 78 85 53 15 59 52 63 61 25 60 35 33 54 2 13 68 64 23 24 90 11 52 86 61
31 47 91 95 57 17 86 52 64 68 8 47 20 60 69 64 45 20 35 87 16 48 86 38 60 35 67 87 44 91 66 21 54 36 53 93 32 95 90 80 69 9 88 92 34 5 8 64 39 66 36 73 71 9 67 47 46 26 86 72 36 85 88 26 50 45 3 97 11 52 87 54 11 52 80 18 49 3 10 66 4 44 24 11 57 89 71 26 83 8 84 43 92 46 51 78 2 9 7 61 97 17 27 59 75 29 82 27 89 70 99 1 49 30 69 62 19 29 100 14 40 27 37 56 59 97 10 93 67 75 75 51 85 20 71 26 20 12 93 70 30 23 5 48 12 7 55 9 47 69 58 28 58 36 33 4 84 39 94 74 63 92 0 2 15 42 69 89 20 73 47 72 90 43 74 60 23 75 82 37 94 81 5 46 43 90 1 56 17 60 47 55 65 60 33 18 83 24 1 81 36 56 13 15 22 12 93 32 39 83 68 59 94 100 19 77 78 91 39 37 71 39 72 100 94 32 97 48 51 22 29 46 59 52 42 23 48 77 88 75 82 34 71 5 37 28 66 6 86 49 69 26 50 67 36 6 41 37 80 26 49 15 44 25 97 96 28 78 44 5 71 15 94 73 72 97 45 28 26 71 36 97 98 2 99 76 31 98 33 22 93 57 20 90 5 23 44 88 15 97 22 34 27 99 56 97 24 14 36 9 66 98 65 66 18 8 60 78 33 78 41 77 42 65 65 31 22 94 68 77 99 42 49 1 98 35 4 51 8 65 44 26 62 15 54 22 21 60 66 75 39 21 45 86 3 80 37 95 1 4 46 36 59 49 86 82 65 71 87 75 45 85 14 46 2 91 37 95 45 84 96 6 96 98 72 21 12 27 90 39 7 61 43 99 8 42 75 50 77 52 85 64 90 27 9 16 70 1 49 17 70 85 18 98 8 7 100 79 99 80 92 51 65 48 17 85 97 52 64 87 11 29 52 1 23 69 62 48 36 1 22 35 68 49 66 49 8 23 60 78 47 100 88 38 80 73 69 67 66 93 26 84 48 90 28 70 74 1 67 12 69 98 8 87 61 81 82 78 92 65 44 29 76 89 50 52 97 12 22 91 100 49 3 74 61 54 12 12 73 23
78 4 48 9 35 88 13 59 67 68 10 50 76 23 82 39 47 53 3 88 49 67 38 91 13 41 61 24 33 2 15 76 30 4 59 21 89 68 39 99 33 93 95 16 98 59 33 52 81 10 85 75 20 100 34 46 63 41 64 21 82 52 27 83 100 44 40 95 50 5 89 36 73 34 57 26 76 74 98 14 23 81 70 58 13 85 25 62 83 25 34 9 15 81 33 23 21 64 24 14 69 89 77 62 30 39 35 59 99 8 43 67 66 20 61 14 6 28 8 31 96 72 19 8 30 46 36 4 94 34 80 68 29 31 78 30 2 85 35 99 99 45 25 53 8 73 28 63 8 9 44 76 40 94 24 83 29 62 56 10 30 71 2 0 74 28 31 4 38 92 66 25 15 46 37 92 28 70 69 99 9 74 88 88 13 65 98 86 97 78 29 18 61 37 61 83 67 95 52 29 39 69 74 100 23 54 75 88 95 70 51 95 26 89 49 55 65 70 36 88 72 93 54 49 15 64 48 77 54 85 85 12 82 94 81 95 58 3 17 1 52 52 88 6 99 14 80 60 51 15 84 45 39 30 15 4 70 80 43 50 61 86 31 81 63 45 18 8 98 89 94 78 50 4 78 12 29 38 30 64 94 28 85 10 5 9 89 11 68 88 66 46 31 32 36 43 68 27 69 78 67 7 29 66 63 62 73 65 26 25 55 63 81 95 58 7 75 41 43 68 72 51 32 92 30 1 13 65 6 62 91 50 74 53 30 86 48 47 75 59 22 48 99 70 37 92 25 2 69 52 15 35 51 1 90 83 34 44 26 79 2 18 36 22 84 44 21 34 9 85 21 29 54 35 79 48 15 62 16 88 59 99 100 26 45 54 70 45 42 69 45 11 52 63 48 67 2 56 74 92 85 64 85 26 12 93 46 17 41 37 98 80 29 4 66 56 68 39 39 33 94 7 49 81 96 99 37 20 11 62 53 89 83 14 47 74 63 18 14 62 28 71 68 22 94 93 15 46 56 5 2 32 86 92 85 16 86 82 53 79 18 96 54 10 55 81 53 40 85 93 55 71 92 54 70 26 67 28 21 86 59 43 44 67 94 46 91 93 64 44 26 8 75 42 39 84 10 15 66 80
68 15 40 31 55 53 75 81 82 2 66 19 82 44 89 50 95 50 78 1 82 78 3 35 94 44 45 8 17 97 25 34 68 34 68 37 33 45 47 10 4 51 70 23 50 48 72 31 87 14 82 17 83 91 38 98 56 13 49 73 41 18 67 7 82 84 68 15 43 41 6 81 40 58 49 43 8 33 47 14 43 40 69 2 1 38 66 69 65 93 11 3 98 15 63 89 5 91 62 34 5 20 6 65 38 62 88 28 82 48 67 16 61 50 96 36 59 71 18 6 29 82 13 13 24 36 38 1 57 41 29 42 55 39 28 42 74 25 85 56 34 69 70 34 24 37 22 66 89 39 90 73 51 24 82 92 38 96 11 21 91 67 15 74 0 36 20 24 61 84 53 5 63 27 8 42 4 39 63 89 74 18 39 71 9 45 88 32 16 2 42 96 77 15 56 3 82 10 97 17 90 99 35 40 6 95 24 58 49 80 6 34 27 84 97 5 39 84 22 75 8 80 82 86 92 41 74 82 40 84 36 24 63 62 72 20 8 10 72 48 49 2 55 15 78 23 70 34 14 26 82 38 9 100 91 47 34 32 87 25 86 93 47 97 10 93 52 46 86 38 29 10 40 37 46 60 93 74 99 13 97 12 14 5 71 92 99 38 9 42 37 35 42 58 72 65 59 41 38 74 7 91 48 65 81 46 19 29 3 23 39 85 93 71 77 98 84 24 20 25 20 28 75 55 49 84 24 38 74 40 13 65 17 2 26 58 22 54 22 60 85 55 25 29 19 88 27 12 90 99 31 7 29 61 88 41 71 64 65 80 50 93 74 35 17 58 19 86 18 44 83 32 90 66 92 76 89 95 92 57 14 97 72 65 32 45 42 11 83 94 72 19 47 86 44 55 47 18 28 59 95 11 31 5 21 8 42 91 16 5 41 71 72 32 87 15 28 11 86 12 5 50 73 75 8 9 84 29 1 70 58 73 90 9 67 38 29 28 100 18 76 52 69 7 7 15 24 38 31 20 80 87 13 8 89 39 70 93 86 91 39 32 57 45 52 78 70 91 33 14 40 50 15 63 6 93 49 75 72 6 65 22 100 10 79 45 19 76 46 28 83 31 15 56 96 4 42 78 93 91
